system,order,num_pips,num_flat_exponents,jit,run,batch_size,run_per_sample,throughput
A4BC,7,9343,170544,1.7398584890179336,0.0912262486580293,2048,0.0000445440667275,22449.67901373574
A4BC,7,9343,170544,1.8461925671435893,0.2372567033439409,4096,0.0000579239998398,17264.00115263426
A4BC,7,9343,170544,1.970798067050055,0.5570441099130549,8192,0.0000679985485733,14706.196249483066
A4BCD,4,1105,12650,1.0920616048388183,0.0000502708929125,1,0.0000502708929125,19892.226735262757
A4BCD,4,1105,12650,0.9497658349573612,0.0002088500079698,2,0.0001044250039849,9576.250532336004
A4BCD,4,1105,12650,0.93223634804599,0.0002173652029596,4,0.0000543413007399,18402.20948678227
A4BCD,4,1105,12650,0.9410428400151432,0.0002203202398959,8,0.0000275400299869,36310.78108746598
A4BCD,4,1105,12650,0.9640833451412618,0.0002610445730388,16,0.0000163152858149,61292.21463501121
A4BCD,4,1105,12650,0.9636405140627176,0.0003189613190479,32,9.967541220248676e-6,100325.64480079988
A4BCD,4,1105,12650,0.9447311430703847,0.0005065554839093,64,7.914929436083185e-6,126343.51425056598
A4BCD,4,1105,12650,0.958999719005078,0.0009207662760745,128,7.193486531832605e-6,139014.64826198
A4BCD,4,1105,12650,1.0011171670630574,0.0016360240029171,256,6.390718761394965e-6,156476.92181993628
A4BCD,4,1105,12650,1.0162873319350183,0.0030784604020882,512,6.012617972828593e-6,166316.90297289204
A4BCD,4,1105,12650,1.0232759350910785,0.0041009985450655,1024,4.004881391665549e-6,249695.28487936576
A4BCD,4,1105,12650,1.0772879631258547,0.006859998865053,2048,3.3496088208266884e-6,298542.32344456227
A4BCD,4,1105,12650,1.0642645850311965,0.0133974172070156,4096,3.2708538103065622e-6,305730.57005756994
A4BCD,4,1105,12650,1.0710026200395075,0.0271415505239274,8192,3.313177554190361e-6,301825.055749048
A4BCD,4,1105,12650,1.09598751203157,0.0546129846409894,16384,3.3333120508416414e-6,300001.9154364819
A4BCD,5,4672,65780,1.721124819945544,0.0000666030840948,1,0.0000666030840948,15014.319735949552
A4BCD,5,4672,65780,1.2864672599826008,0.0004807664330583,2,0.0002403832165291,4160.024208173958
A4BCD,5,4672,65780,1.2957137450575829,0.0005183430449105,4,0.0001295857612276,7716.897215607562
A4BCD,5,4672,65780,1.3153697589877993,0.0005376380800735,8,0.0000672047600091,14879.898386115105
A4BCD,5,4672,65780,1.296633749967441,0.0007106017367914,16,0.0000444126085494,22516.128474783254
A4BCD,5,4672,65780,1.3320734770968556,0.0010463983921799,32,0.0000326999497556,30581.08674396357
